seller_id,gmv,orders,late_rate,review_score,gmv_share,cumulative_gmv_share
8581055ce74af1daba164fdbd55a40de,64011.22,380,0.10026385224274406,4.308707124010554,0.004856315017690129,0.23337429926069803
cca3071e3e9bb7d12640c9fbe2301306,62081.46,691,0.059334298118668596,3.884558823529412,0.004709910645635702,0.23808420990633372
04308b1ee57b6625f47df1d56f00eedf,58991.8,92,0.11956521739130435,3.9456521739130435,0.004475508578973695,0.2425597184853074
522620dcb18a6b31cd7bdf73665113a9,55981.69,169,0.10650887573964497,3.9036144578313254,0.004247141702074625,0.24680686018738204
de722cd6dad950a92b7d4f82673f8833,55126.3,337,0.04451038575667656,4.303571428571429,0.004182246152466573,0.2509891063398486
37be5a7c751166fbc5f8ccba4119e043,54735.55,269,0.026022304832713755,4.323308270676692,0.004152601270004367,0.255141707609853
17e34d8224d27a541263c4c64b11a56b,54440.28,247,0.08502024291497975,4.253061224489796,0.0041302001325901234,0.25927190774244313
7ddcbb64b5bc1ef36ca8c151f6ec77df,54435.66,325,0.08615384615384615,4.029503105590062,0.00412984962879748,0.2634017573712406
25c5c91f63607446a97b143d2d535d31,54208.78,156,0.07051282051282051,3.832258064516129,0.004112637009647063,0.26751439438088764
218d46b86c1881d022bce9c68a7d4b15,53710.3,382,0.09424083769633508,4.185526315789474,0.004074819016020037,0.27158921339690767
ceaec5548eefc6e23e6607c5435102e7,51478.18,198,0.06060606060606061,4.2,0.003905475612202917,0.27549468900911056
f5a590cf36251cf1162ea35bef76fe84,51232.78,113,0.10619469026548672,4.274336283185841,0.0038868579432170557,0.27938154695232764
e882b2a25a10b9c057cc49695f222c19,51057.54,57,0.0,4.578947368421052,0.003873563076415579,0.2832551100287432
2bf6a2c1e71bbd29a4ad64e6d3c3629f,50628.9,30,0.1,4.166666666666667,0.003841043607653967,0.2870961536363972
f8db351d8c4c4c22c6835c19a46f01b0,50082.6,659,0.051593323216995446,4.265243902439025,0.0037995976721732164,0.29089575130857037
b2ba3715d723d245138f291a6fe42594,49172.38,323,0.08978328173374613,4.2125,0.0037305423556927317,0.29462629366426313
17f51e7198701186712e53a39c564617,48019.0,56,0.08928571428571429,4.339285714285714,0.003643039311459183,0.29826933297572233
8160255418d5aaa7dbdc9f4c64ebda44,46368.39,380,0.16578947368421051,3.9547872340425534,0.003517813106875838,0.30178714608259816
966cb4760537b1404caedd472cc610a5,45928.26,67,0.029850746268656716,4.119402985074627,0.0034844219306299244,0.3052715680132281
77530e9772f57a62c906e1c21538ab82,45528.6,311,0.1157556270096463,4.144694533762058,0.00345410107656762,0.3087256690897957
4e922959ae960d389249c378d1c939f5,45319.42,411,0.1070559610705596,3.9656019656019654,0.0034382312966227853,0.3121639003864185
